"Id","Label","Degree","Betweenness","Expression"
"6141","RPL18",5,1810.67,0
"7297","TYK2",5,1804,0
"8881","CDC16",5,1793.59,0
"369","ARAF",5,1776.66,0
"9782","MATR3",5,1756.26,0
"25843","MOB4",5,1751.04,0
"10128","LRPPRC",5,1746.15,0
"11124","FAF1",5,1744.94,0
"9126","SMC3",5,1733.27,0
"5467","PPARD",5,1730.86,0
"80273","GRPEL1",5,1726.38,0
"10540","DCTN2",5,1715.54,0
"1503","CTPS1",5,1710.88,0
"2002","ELK1",5,1701.93,0
"51366","UBR5",5,1698.8,0
"7024","TFCP2",5,1681.59,0
"1616","DAXX",5,1681,0
"22891","ZNF365",5,1665.92,0.38938
"701","BUB1B",5,1651.58,0
"100526737","RBM14",5,1644.42,0
"23054","NCOA6",5,1643.81,0
"4287","ATXN3",5,1612.55,0
"10376","TUBA1B",5,1604.55,0
"5328","PLAU",5,1602.15,0
"4144","MAT2A",5,1574.49,0
"9706","ULK2",5,1572.97,0
"842","CASP9",5,1566.14,0
"3280","HES1",5,1543.29,0
"54623","PAF1",5,1526.39,0
"4091","SMAD6",5,1515.26,0
"26260","FBXO25",5,1512.36,0
"3024","HIST1H1A",5,1510.66,0
"6777","STAT5B",5,1506.67,0
"6389","SDHA",5,1504.88,0
"3799","KIF5B",5,1496.79,0
"3858","KRT10",5,1493.27,0
"9638","FEZ1",5,1473.88,0
"6748","SSR4",5,1464.58,0
"7030","TFE3",5,1461.3,0
"823","CAPN1",5,1445.6,0
"4110","MAGEA11",5,1440.77,0
"3667","IRS1",5,1438.24,0
"8991","SELENBP1",5,1433.85,0
"466","ATF1",5,1424.56,0
"7175","TPR",5,1389.51,0
"10454","TAB1",5,1377.35,0
"948","CD36",5,1372.59,0
"6203","RPS9",5,1364.12,0
"6222","RPS18",5,1346.17,0
"10011","SRA1",5,1318.77,0
"4686","NCBP1",5,1312.21,0
"56616","DIABLO",5,1284.53,0
"6615","SNAI1",5,1277.91,0
"1488","CTBP2",5,1246.18,0
"5683","PSMA2",5,1241.94,0
"829","CAPZA1",5,1241.91,0
"51422","PRKAG2",5,1231.01,0
"3958","LGALS3",5,1221.99,0
"2623","GATA1",5,1206.88,0
"8772","FADD",5,1206.18,0
"3959","LGALS3BP",5,1201.1,0
"7298","TYMS",5,1199.42,0
"63941","NECAB3",5,1187.1,0.51723
"2258","FGF13",5,1170.88,0.74076
"8021","NUP214",5,1165.73,0
"22948","CCT5",5,1158.66,0
"2648","KAT2A",5,1150.91,0
"6434","TRA2B",5,1135.19,0
"58477","SRPRB",5,1120.17,0
"7375","USP4",5,1118.53,0
"57798","GATAD1",5,1093.54,0.43376
"481","ATP1B1",5,1090.83,0
"5602","MAPK10",5,1083.7,0
"7392","USF2",5,1081.06,0
"5495","PPM1B",5,1069.27,0
"25820","ARIH1",5,1063.09,0
"51504","TRMT112",5,1058.91,0
"79101","TAF1D",5,1049.85,0
"8462","KLF11",5,1048.25,0
"5050","PAFAH1B3",5,1047.88,0
"9149","DYRK1B",5,1042.31,0
"84676","TRIM63",5,1027.89,0
"5452","POU2F2",5,1014.41,0
"10425","ARIH2",5,1004.48,0
"875","CBS",5,1002.96,0
"375","ARF1",5,1000.08,0
"898","CCNE1",5,999.58,0
"9441","MED26",5,998.71,0
"4535","MT-ND1",5,987.59,0
"5520","PPP2R2A",5,985.21,0
"3188","HNRNPH2",5,969.98,0
"16","AARS",5,961.11,0
"5437","POLR2H",5,949.85,0
"5217","PFN2",5,934.61,0
"112399","EGLN3",5,925.16,0
"6773","STAT2",5,895.75,0
"728642","CDK11A",5,893.15,0
"6631","SNRPC",5,881.06,0
"3708","ITPR1",5,867.09,0
"7187","TRAF3",5,851,0
"6175","RPLP0",5,841.92,0
"10514","MYBBP1A",5,833.79,0
"10382","TUBB4A",5,824.74,0
"10484","SEC23A",5,821.69,0
"8498","RANBP3",5,819,0
"6204","RPS10",5,815.07,0
"221895","JAZF1",5,814.18,-0.42407
"440738","MAP1LC3C",5,809.03,0
"65057","ACD",5,798.08,0
"9045","RPL14",5,788.33,0
"5581","PRKCE",5,781.48,0
"2896","GRN",5,777,0
"9400","RECQL5",5,772.08,0
"57562","KIAA1377",5,771.69,0
"7994","KAT6A",5,765.23,0
"6400","SEL1L",5,751.53,0
"10944","C11orf58",5,746.35,0
"238","ALK",5,746.23,0
"6119","RPA3",5,736.88,0
"5321","PLA2G4A",5,725,0
"3182","HNRNPAB",5,717.5,0
"6176","RPLP1",5,712.1,0
"811","CALR",5,697.75,0
"4801","NFYB",5,696.49,0
"6282","S100A11",5,688.71,0
"3654","IRAK1",5,674.79,0
"7852","CXCR4",5,672.49,0
"8626","TP63",5,655.24,0
"23512","SUZ12",5,648.51,0
"528","ATP6V1C1",5,638.87,0
"506","ATP5B",5,631.37,0
"10919","EHMT2",5,621.58,0
"7416","VDAC1",5,620.68,0
"23210","JMJD6",5,615.63,0
"5048","PAFAH1B1",5,606.6,0
"8815","BANF1",5,600.57,0
"170506","DHX36",5,599.25,0
"25939","SAMHD1",5,596.47,0
"5549","PRELP",5,592.58,0.59197
"6205","RPS11",5,588.9,0
"23291","FBXW11",5,587.4,0
"9861","PSMD6",5,587.14,0
"526","ATP6V1B2",5,580.78,0
"993","CDC25A",5,572.36,0
"6921","TCEB1",5,570.13,0
"29761","USP25",5,562.51,0
"1982","EIF4G2",5,558.81,0
"9817","KEAP1",5,555.5,0
"5019","OXCT1",5,552.02,0
"7975","MAFK",5,549.93,0
"8125","ANP32A",5,547.91,0
"4846","NOS3",5,541.16,0
"309","ANXA6",5,539.33,0
"5250","SLC25A3",5,530.82,0
"9391","CIAO1",5,527.67,0
"84447","SYVN1",5,518.13,0
"28985","MCTS1",5,515.15,0
"5478","PPIA",5,506.1,0
"112858","TP53RK",5,505.31,0
"3669","ISG20",5,501.69,0.68839
"3663","IRF5",5,487.62,0
"1843","DUSP1",5,486.53,0
"5693","PSMB5",5,477.65,0
"5435","POLR2F",5,472.45,0
"11034","DSTN",5,458.38,0
"5609","MAP2K7",5,452.33,0
"10534","SSSCA1",5,451.57,0
"1716","DGUOK",5,447.48,1.0414
"6456","SH3GL2",5,440.79,0
"10452","TOMM40",5,417.89,0
"23400","ATP13A2",5,417.65,0
"29082","CHMP4A",5,413.86,0
"7458","EIF4H",5,410.85,0
"8883","NAE1",5,406.71,0
"2064","ERBB2",5,401.17,0
"10755","GIPC1",5,386.86,0
"25929","GEMIN5",5,375.68,0
"29888","STRN4",5,369.27,0
"8819","SAP30",5,366.55,0
"150864","FAM117B",5,364.06,0.50479
"7052","TGM2",5,362.85,0
"22913","RALY",5,345.23,0
"6168","RPL37A",5,339.11,0
"6626","SNRPA",5,329.51,0
"91875","TTC5",5,323.13,0.5006
"2055","CLN8",5,307.66,0
"6130","RPL7A",5,304.97,0
"55588","MED29",5,302.66,0
"267","AMFR",5,301.36,0
"7064","THOP1",5,301.15,0
"10096","ACTR3",5,295.51,0
"7165","TPD52L2",5,279.21,0
"83755","KRTAP4-12",5,243.86,0
"79786","KLHL36",5,216.33,0.54486
"1965","EIF2S1",5,213.6,0
"6138","RPL15",5,201.37,0
"54512","EXOSC4",5,198.91,0
"333","APLP1",5,194.65,0
"501","ALDH7A1",5,184.96,0
"5994","RFXAP",5,173.6,0
"4820","NKTR",5,164.38,0.5457
"114990","VASN",5,153.94,0
"51637","C14orf166",5,152.12,0
"3176","HNMT",5,144.1,-0.39187
"23309","SIN3B",5,120.59,0
"967","CD63",5,115.74,0
"10097","ACTR2",5,101.3,0
"9061","PAPSS1",5,96.29,0
"24148","PRPF6",5,94.03,0
"202559","KHDRBS2",5,79.17,0
"3550","IK",5,47.58,0
"10643","IGF2BP3",5,46.53,0
"6132","RPL8",4,19973.43,0
"132","ADK",4,15396.05,0.5618
"2556","GABRA3",4,13212.52,0.39507
"23129","PLXND1",4,12693.96,0.4979
"9535","GMFG",4,9808.97,0.38955
"5108","PCM1",4,9505.81,0
"83696","TRAPPC9",4,8943.24,0
"23761","PISD",4,8003.69,0.61212
"9863","MAGI2",4,7886.55,0
"5872","RAB13",4,7849.63,0.64143
"4317","MMP8",4,7683.53,0.42937
"19","ABCA1",4,7345.74,0
"5768","QSOX1",4,7061.86,0.74242
"58190","CTDSP1",4,6934.51,0.4326
"3426","CFI",4,6828.15,-0.80959
"7980","TFPI2",4,6628.34,0.64836
"101060511","PRKAB2",4,6229.53,0
"657","BMPR1A",4,5939.57,0
"7071","KLF10",4,5509.45,0
"8724","SNX3",4,4932.06,0
"9774","BCLAF1",4,4722.51,0
"23475","QPRT",4,4375.16,-0.56388
"5424","POLD1",4,4278.44,0
"94239","H2AFV",4,4002.95,0
"10253","SPRY2",4,3979.79,0
"4799","NFX1",4,3924.34,0
"59339","PLEKHA2",4,3921.76,0
"10743","RAI1",4,3861.56,0
"585","BBS4",4,3845.98,0
"4066","LYL1",4,3776.05,0
"6878","TAF6",4,3707.17,0
"51263","MRPL30",4,3596.17,0.46634
"4773","NFATC2",4,3577.54,0
"23641","LDOC1",4,3517.15,0
"1280","COL2A1",4,3313.35,0
"23199","GSE1",4,3300.88,0
"84108","PCGF6",4,3212.31,0
"10963","STIP1",4,3197.07,0
"1153","CIRBP",4,3158.43,0
"5372","PMM1",4,3070.24,0.56992
"3560","IL2RB",4,2983.05,0
"2735","GLI1",4,2976.72,0
"648","BMI1",4,2939.37,0
"22888","UBOX5",4,2762.99,0
"50485","SMARCAL1",4,2741.94,0.53972
"1788","DNMT3A",4,2741.37,0
"5701","PSMC2",4,2664.74,0
"10456","HAX1",4,2639.43,0
"3251","HPRT1",4,2633.13,0
"50807","ASAP1",4,2551.41,0
"23624","CBLC",4,2373.97,0
"10625","IVNS1ABP",4,2286.81,0
"2078","ERG",4,2253.45,0
"997","CDC34",4,2207.55,0
"84324","SARNP",4,2200.16,0
"23421","ITGB3BP",4,2180.54,0
"7551","ZNF3",4,2153.32,0.50616
"6198","RPS6KB1",4,2140.06,0
"6867","TACC1",4,2124.24,0
"3861","KRT14",4,2066.78,0
"5589","PRKCSH",4,2056.84,0
"5411","PNN",4,2029.15,0
"8431","NR0B2",4,2001.61,0
"163","AP2B1",4,1973.22,0
"23136","EPB41L3",4,1967.69,0
"4637","MYL6",4,1957.8,0
"2783","GNB2",4,1954.84,0
"9730","VPRBP",4,1947.39,0
"9743","ARHGAP32",4,1944.01,0
"1729","DIAPH1",4,1942.99,0
"51300","TIMMDC1",4,1902.69,0.65296
"55704","CCDC88A",4,1875.59,0
"7334","UBE2N",4,1861.6,0
"4137","MAPT",4,1829.23,0
"81","ACTN4",4,1828.76,0
"51631","LUC7L2",4,1813.07,0
"65080","MRPL44",4,1795.88,0
"9131","AIFM1",4,1766.46,0
"9221","NOLC1",4,1752.93,0
"8761","PABPC4",4,1752.83,0
"55614","KIF16B",4,1748.24,0.46057
"79184","BRCC3",4,1716.02,0
"1192","CLIC1",4,1708.72,0
"4659","PPP1R12A",4,1699.73,0
"83939","EIF2A",4,1687.51,0
"3662","IRF4",4,1681.06,0
"10152","ABI2",4,1667.4,0
"5981","RFC1",4,1652.06,0
"51072","MEMO1",4,1644.15,0.39836
"56288","PARD3",4,1625.38,0
"498","ATP5A1",4,1619.11,0
"2011","MARK2",4,1595.56,0
"868","CBLB",4,1587.19,0
"9688","NUP93",4,1582.18,0
"6857","SYT1",4,1576.21,0
"4736","RPL10A",4,1562.75,0
"5898","RALA",4,1550.75,0
"79753","SNIP1",4,1541.66,0
"3853","KRT6A",4,1531.82,0
"57062","DDX24",4,1528.44,0
"9493","KIF23",4,1511.11,0
"55720","TSR1",4,1499.78,0
"9099","USP2",4,1491.51,0
"5601","MAPK9",4,1477.88,0
"51621","KLF13",4,1477.83,0
"6722","SRF",4,1462.73,0
"10318","TNIP1",4,1429.52,0
"5989","RFX1",4,1414.57,0
"1111","CHEK1",4,1413.44,0
"9577","BRE",4,1397.87,0
"116985","ARAP1",4,1393.5,0
"10771","ZMYND11",4,1386.94,0
"4013","VWA5A",4,1347.11,0.48593
"8518","IKBKAP",4,1346.39,0
"2263","FGFR2",4,1320.59,0
"5770","PTPN1",4,1306.49,0
"4860","PNP",4,1296.67,0
"440275","EIF2AK4",4,1273.89,0.55216
"23650","TRIM29",4,1256.37,0
"7791","ZYX",4,1253.83,0
"7023","TFAP4",4,1244.72,0
"5127","CDK16",4,1239.33,0
"8239","USP9X",4,1239.05,0
"6835","SURF2",4,1205.52,0
"25782","RAB3GAP2",4,1185.6,0
"2057","EPOR",4,1183.87,0
"29775","CARD10",4,1155.97,0.43088
"5580","PRKCD",4,1151.98,0
"5211","PFKL",4,1150.85,0
"7984","ARHGEF5",4,1147.52,0
"6137","RPL13",4,1128.11,0
"539","ATP5O",4,1121.56,0
"2806","GOT2",4,1121.41,0
"10445","MCRS1",4,1116.37,0
"38","ACAT1",4,1114.73,0
"1601","DAB2",4,1081.33,0
"5689","PSMB1",4,1074.03,0
"60313","GPBP1L1",4,1063.44,0.46634
"83941","TM2D1",4,1055.81,0.41198
"6093","ROCK1",4,1048.24,0
"8910","SGCE",4,1045.33,0.44574
"9218","VAPA",4,1044.64,0
"9440","MED17",4,1044.51,0
"1508","CTSB",4,1038.74,0
"10101","NUBP2",4,1034.53,0
"4802","NFYC",4,1033.52,0
"23426","GRIP1",4,1030.03,0
"10525","HYOU1",4,1027.2,0
"7411","VBP1",4,1020.68,0
"70","ACTC1",4,1005.48,0
"2010","EMD",4,993.87,0
"5709","PSMD3",4,988.89,0
"160","AP2A1",4,986.64,0
"9314","KLF4",4,965.11,0
"4654","MYOD1",4,964.46,0
"5743","PTGS2",4,960.06,0
"2191","FAP",4,950.37,-0.95001
"8539","API5",4,948.62,0
"23168","RTF1",4,948.22,0
"9001","HAP1",4,947.86,0
"6655","SOS2",4,941.24,0
"7001","PRDX2",4,938.36,0
"7343","UBTF",4,932.27,0
"667","DST",4,931.98,0
"7037","TFRC",4,931.71,0
"5934","RBL2",4,921.36,0
"5702","PSMC3",4,914.45,0
"394","ARHGAP5",4,911.86,0
"5094","PCBP2",4,911.44,0
"51747","LUC7L3",4,911.43,0
"10592","SMC2",4,910.25,0
"9063","PIAS2",4,908.89,0
"10401","PIAS3",4,897.28,0
"7123","CLEC3B",4,886.47,0
"4209","MEF2D",4,885.16,0
"7916","PRRC2A",4,883.68,0
"476","ATP1A1",4,879.8,0
"3932","LCK",4,877.87,0
"4191","MDH2",4,875.75,0
"84456","L3MBTL3",4,873.75,-0.50687
"2957","GTF2A1",4,870.37,0
"64800","EFCAB6",4,869.31,0
"3458","IFNG",4,866.34,0
"7168","TPM1",4,864.88,0
"3661","IRF3",4,863.35,0
"2935","GSPT1",4,860.08,0
"84078","KBTBD7",4,858.85,0
"7068","THRB",4,851.03,0
"55717","WDR11",4,848.95,0.48301
"2551","GABPA",4,844.09,0
"572","BAD",4,841.55,0
"8425","LTBP4",4,838.68,0
"81620","CDT1",4,832.74,0
"9520","NPEPPS",4,832.04,0
"9372","ZFYVE9",4,828.51,0
"658","BMPR1B",4,827.46,0
"8473","OGT",4,826.9,0
"1674","DES",4,819.87,0
"6839","SUV39H1",4,819.16,0
"10661","KLF1",4,818.28,0
"6872","TAF1",4,815.02,0
"8667","EIF3H",4,807.45,0
"5608","MAP2K6",4,803.48,0
"4735","SEPT2",4,793.69,0
"2744","GLS",4,787.97,0
"128866","CHMP4B",4,786.47,0
"55929","DMAP1",4,785.31,0
"55160","ARHGEF10L",4,775.38,-0.45023
"6925","TCF4",4,759.17,0
"23404","EXOSC2",4,755.07,0
"9802","DAZAP2",4,750.08,0
"10533","ATG7",4,746.01,0
"5201","PFDN1",4,741.66,0
"7276","TTR",4,740.84,0
"1374","CPT1A",4,724.59,0
"5272","SERPINB9",4,723.71,0
"6136","RPL12",4,723.68,0
"637","BID",4,716.92,0
"29123","ANKRD11",4,709.58,0.73175
"8932","MBD2",4,707.69,0
"653361","NCF1",4,700.7,0
"4318","MMP9",4,700.27,0
"6155","RPL27",4,693.97,0
"3726","JUNB",4,688.55,0
"177","AGER",4,686.33,0
"916","CD3E",4,683.34,0
"10808","HSPH1",4,679.85,0
"5290","PIK3CA",4,665.65,0
"8975","USP13",4,663.44,0
"3691","ITGB4",4,657.05,0
"9815","GIT2",4,646.9,0
"7311","UBA52",4,641.13,0
"598","BCL2L1",4,639.69,0
"84256","FLYWCH1",4,626.86,0.43188
"6801","STRN",4,620.28,0
"5910","RAP1GDS1",4,618.95,0
"1152","CKB",4,615.19,0
"5000","ORC4",4,603.09,0
"9329","GTF3C4",4,602.25,0
"3848","KRT1",4,597.48,0
"3857","KRT9",4,597.48,0
"284312","ZSCAN1",4,597.25,0
"7347","UCHL3",4,593.62,0
"51386","EIF3L",4,590.3,0
"9781","RNF144A",4,585.09,0
"6888","TALDO1",4,584.39,0
"2194","FASN",4,579.68,0
"51003","MED31",4,577.74,0
"84790","TUBA1C",4,576.68,0
"1984","EIF5A",4,572.93,0
"8888","MCM3AP",4,572.72,0
"27161","EIF2C2",4,567.31,0
"3735","KARS",4,563.56,0
"10392","NOD1",4,562.72,0
"4853","NOTCH2",4,558.96,0
"23231","SEL1L3",4,558.58,0.52592
"2624","GATA2",4,551.18,0
"57120","GOPC",4,548.41,0
"22927","HABP4",4,539.04,0
"6642","SNX1",4,537.69,0
"51082","POLR1D",4,537.49,0
"578","BAK1",4,536.88,0
"11035","RIPK3",4,526.36,0
"5058","PAK1",4,524.07,0
"9943","OXSR1",4,517.25,0
"51194","IPO11",4,513.5,0
"8291","DYSF",4,511.43,0
"55705","IPO9",4,508.98,0
"7518","XRCC4",4,504.55,0
"4796","TONSL",4,501.56,0
"29978","UBQLN2",4,498.73,0
"7386","UQCRFS1",4,493.21,0
"5917","RARS",4,489.56,0
"3815","KIT",4,485.81,0
"7320","UBE2B",4,484.02,0
"2937","GSS",4,479.33,0
"23352","UBR4",4,474.73,0
"10210","TOPORS",4,474.08,0
"26959","HBP1",4,464.95,0
"931","MS4A1",4,462.41,0
"545","ATR",4,457.65,0
"27429","HTRA2",4,456.91,0
"10940","POP1",4,456.59,0
"4035","LRP1",4,455.7,0
"10681","GNB5",4,455.4,0
"1400","CRMP1",4,453.2,0
"9513","FXR2",4,451.59,0
"5921","RASA1",4,450.74,0
"50628","GEMIN4",4,447.32,0
"55294","FBXW7",4,446.87,0
"2355","FOSL2",4,445.78,0
"8634","RTCA",4,442.08,0
"523","ATP6V1A",4,438.8,0
"3622","ING2",4,433.29,0
"6122","RPL3",4,427.04,0
"9252","RPS6KA5",4,417,0
"7407","VARS",4,410.27,0
"2778","GNAS",4,404.73,0
"26003","GORASP2",4,403.93,0
"1604","CD55",4,400.02,0
"57599","WDR48",4,399.9,0
"90480","GADD45GIP1",4,398.85,0
"25873","RPL36",4,391.76,0
"10910","SUGT1",4,390.09,0
"6711","SPTBN1",4,388.78,0
"10106","CTDSP2",4,387.82,0.64452
"11143","KAT7",4,387.63,0
"27005","USP21",4,382.42,0
"6595","SMARCA2",4,374.43,0
"9532","BAG2",4,373.44,0
"51341","ZBTB7A",4,365.96,0
"5718","PSMD12",4,364.62,0
"55236","UBA6",4,357.15,0
"3035","HARS",4,356.76,0
"445","ASS1",4,355.85,0
"51295","ECSIT",4,349.67,0
"5782","PTPN12",4,336.05,0
"6156","RPL30",4,320.09,0
"5893","RAD52",4,314.27,0
"7027","TFDP1",4,313.29,0
"23","ABCF1",4,309.12,0
"23542","MAPK8IP2",4,307.55,0
"79760","GEMIN7",4,306.85,0
"550","AUP1",4,305.41,0
"64983","MRPL32",4,304.34,0
"6146","RPL22",4,302.72,0
"3456","IFNB1",4,302.65,0
"80775","TMEM177",4,294.65,0
"6230","RPS25",4,294.09,0
"8882","ZNF259",4,293.3,0
"10075","HUWE1",4,289.65,0
"147179","WIPF2",4,285.05,0
"7419","VDAC3",4,279.04,0
"10605","PAIP1",4,277.08,0
"6231","RPS26",4,270.81,0
"64422","ATG3",4,270.11,0
"3852","KRT5",4,266.69,0
"6517","SLC2A4",4,263.63,0
"8915","BCL10",4,260.33,0
"4713","NDUFB7",4,259.9,0
"6144","RPL21",4,249.74,0
"9352","TXNL1",4,248.98,0
"5991","RFX3",4,247.66,0
"5578","PRKCA",4,240.2,0
"26512","INTS6",4,240.02,0
"4234","METTL1",4,232.09,0
"7171","TPM4",4,230.14,0
"5825","ABCD3",4,227.4,0
"8546","AP3B1",4,226.09,0
"3189","HNRNPH3",4,225.64,0
"6742","SSBP1",4,217.38,0
"55006","TRMT61B",4,215.71,0.58368
"3489","IGFBP6",4,215.19,0.54797
"2889","RAPGEF1",4,214.34,0
"5500","PPP1CB",4,210.56,0
"1973","EIF4A1",4,210.19,0
"10938","EHD1",4,205.93,0
"26010","SPATS2L",4,205.32,0.81132
"8662","EIF3B",4,204.24,0
"5859","QARS",4,202.42,0
"6228","RPS23",4,201.18,0
"5265","SERPINA1",4,198.38,0
"9295","SRSF11",4,196.8,0
"1437","CSF2",4,196.6,0
"23552","CDK20",4,195.83,0
"1244","ABCC2",4,192.61,0
"10772","SRSF10",4,192.47,0
"83641","FAM107B",4,190.37,0.47179
"84060","RBM48",4,188.08,0
"51690","LSM7",4,186.91,0
"11278","KLF12",4,185.88,0.42421
"2114","ETS2",4,182.82,0
"79084","WDR77",4,177.03,0
"27257","LSM1",4,176.81,0
"3394","IRF8",4,172.29,0
"11016","ATF7",4,168.41,0
"1201","CLN3",4,167.24,0
"1977","EIF4E",4,164.1,0
"23075","SWAP70",4,161.61,0
"9031","BAZ1B",4,152.55,0
"5476","CTSA",4,151.43,0
"84246","MED10",4,148.32,0
"4677","NARS",4,146.81,0
"4697","NDUFA4",4,136.76,0
"29789","OLA1",4,135.64,0
"58490","RPRD1B",4,134.83,0
"51119","SBDS",4,131.76,0
"525","ATP6V1B1",4,129.64,0
"23111","SPG20",4,128.06,0
"5721","PSME2",4,127.76,0
"8216","LZTR1",4,126.42,0
"79576","NKAP",4,125.91,0
"11344","TWF2",4,123.75,0
"6601","SMARCC2",4,122.76,0
"4488","MSX2",4,119.17,0
"9051","PSTPIP1",4,117.63,0
"11325","DDX42",4,108.09,0
"10095","ARPC1B",4,107.9,0
"9410","SNRNP40",4,107.9,0
"2314","FLII",4,103.93,0
"51002","TPRKB",4,102.41,0
"8942","KYNU",4,100.37,0
"23246","BOP1",4,99.75,0
"5230","PGK1",4,99.61,0
"4097","MAFG",4,99.04,0
"29922","NME7",4,98.29,0
"84444","DOT1L",4,94.11,0
"93145","OLFM2",4,94.06,0
"2354","FOSB",4,81.48,0
"26121","PRPF31",4,80.54,0
"4793","NFKBIB",4,79.38,0
"8440","NCK2",4,78.71,0
"8985","PLOD3",4,78.06,0
"6383","SDC2",4,76.9,0
"85369","STRIP1",4,74.79,0
"7072","TIA1",4,70.54,0
"23076","RRP1B",4,69.86,0
"1155","TBCB",4,64.76,0
"49856","WRAP73",4,62.41,0
"27258","LSM3",4,58.69,0
"10285","SMNDC1",4,50.99,0
"9733","SART3",4,47.49,0
"9092","SART1",4,45.05,0
"388","RHOB",4,43.3,0
"55748","CNDP2",4,39.97,0
"6478","SIAH2",4,30.36,0
"389203","C4orf52",4,28.48,0.44023
"5184","PEPD",4,24.6,0
"4999","ORC2",4,18.33,0
"10969","EBNA1BP2",4,18,0
"4774","NFIA",4,17.63,0
"117246","FTSJ3",4,9.22,0
"847","CAT",3,18649.76,0
"1299","COL9A3",3,13207,0.85137
"285381","DPH3",3,13207,0.411
"9194","SLC16A7",3,7293.27,0.49737
"863","CBFA2T3",3,7244.11,0
"10636","RGS14",3,7181.21,0
"55810","FOXJ2",3,6665.14,0.49972
"65981","CAPRIN2",3,6655.05,0.53545
"11141","IL1RAPL1",3,6616.43,0.54834
"51700","CYB5R2",3,6613.98,0.57885
"3790","KCNS3",3,6604.67,0.5071
"4715","NDUFB9",3,5806.43,0
"65265","C8orf33",3,5611.83,0
"51735","RAPGEF6",3,5204.87,0
"23113","CUL9",3,4917.23,0
"5830","PEX5",3,4308.39,0
"90850","ZNF598",3,4105.97,0
"8766","RAB11A",3,4019.49,0
"51201","ZDHHC2",3,3910.15,-0.6179
"9826","ARHGEF11",3,3792.89,0
"64857","PLEKHG2",3,3545.48,0
"115426","UHRF2",3,3544.92,0
"5130","PCYT1A",3,3441.69,0
"51466","EVL",3,3407.72,0
"3615","IMPDH2",3,3302.58,0
"123","PLIN2",3,3254.85,0.8419
"54602","NDFIP2",3,3235.14,0
"9361","LONP1",3,3198.73,0
"4830","NME1",3,3189.28,0
"3603","IL16",3,3132.2,0
"4233","MET",3,3111.42,0
"57003","CCDC47",3,3071.66,0
"57521","RPTOR",3,3058.5,0
"3880","KRT19",3,3018.64,0
"55758","RCOR3",3,2883.13,0
"3891","KRT85",3,2869.7,0
"4486","MST1R",3,2743.43,0
"57658","CALCOCO1",3,2687.27,0
"1742","DLG4",3,2671.45,0
"2516","NR5A1",3,2634.3,0
"90678","LRSAM1",3,2604.39,0
"10962","MLLT11",3,2592.03,-0.42147
"9053","MAP7",3,2579.98,0
"5077","PAX3",3,2566.71,0
"23157","SEPT6",3,2541.49,0
"64092","SAMSN1",3,2371.38,0
"1856","DVL2",3,2302.7,0
"2909","ARHGAP35",3,2299.44,0
"9014","TAF1B",3,2291.73,0
"332","BIRC5",3,2269.9,0
"7701","ZNF142",3,2243.36,0.42221
"25938","HEATR5A",3,2224.81,0.43709
"55034","MOCOS",3,2165.24,0.59899
"9040","UBE2M",3,2148.02,0
"11104","KATNA1",3,2141.46,0
"6331","SCN5A",3,2132.19,0
"55746","NUP133",3,2006.89,0
"4179","CD46",3,1985.23,0
"10277","UBE4B",3,1931.93,0
"9184","BUB3",3,1864.26,0
"22907","DHX30",3,1847.72,0
"8986","RPS6KA4",3,1796.82,0
"8877","SPHK1",3,1787.77,0
"55651","NHP2",3,1734.37,0
"29028","ATAD2",3,1676.24,0
"10293","TRAIP",3,1656.19,0
"1058","CENPA",3,1637.01,0
"7182","NR2C2",3,1634.33,0
"1024","CDK8",3,1632.3,0
"10549","PRDX4",3,1580.32,0
"154796","AMOT",3,1547.67,0
"9282","MED14",3,1480.21,0
"7130","TNFAIP6",3,1471.72,0.43016
"10488","CREB3",3,1462.46,0
"7248","TSC1",3,1440.54,0
"84312","BRMS1L",3,1424.76,0
"26057","ANKRD17",3,1405.91,0
"55083","KIF26B",3,1395.27,0
"23360","FNBP4",3,1391.53,0
"1780","DYNC1I1",3,1381.17,0
"10952","SEC61B",3,1379.48,0
"6652","SORD",3,1358.17,0
"6902","TBCA",3,1354.32,0
"4783","NFIL3",3,1353.78,0
"5310","PKD1",3,1349.29,0
"2820","GPD2",3,1347.09,0.61818
"2208","FCER2",3,1346.53,0
"1431","CS",3,1345.85,0
"4728","NDUFS8",3,1340.94,0
"199731","CADM4",3,1331.29,0.5494
"8930","MBD4",3,1330.99,0
"317772","HIST2H2AB",3,1324.13,0
"9616","RNF7",3,1321.73,0
"51574","LARP7",3,1294.02,0
"7112","TMPO",3,1292.93,0
"83892","KCTD10",3,1290.28,0
"9212","AURKB",3,1252.09,0
"995","CDC25C",3,1244.12,0
"8557","TCAP",3,1240.04,0
"85440","DOCK7",3,1238.5,0
"4914","NTRK1",3,1198.32,0
"50","ACO2",3,1194.21,0
"51021","MRPS16",3,1164.38,0
"4194","MDM4",3,1157.08,0
"29927","SEC61A1",3,1153.11,0
"6548","SLC9A1",3,1146.22,0
"3018","HIST1H2BB",3,1123.18,0
"79077","DCTPP1",3,1120.91,0
"9516","LITAF",3,1114.73,0
"5588","PRKCQ",3,1114.2,0
"959","CD40LG",3,1096.9,0
"1059","CENPB",3,1096.37,0
"8560","DEGS1",3,1081.6,0
"3925","STMN1",3,1077.3,0
"51596","CUTA",3,1072,0
